county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail_ebt,issuances_contract_otc,issuances_other_otc,issuances_total,val_issuances_fed_only,val_issuances_fed_st_fed,val_issuances_fed_st_st,val_issuences_st_only,val_issuances_tot_fed,val_issuances_tot_st,val_issuances_tot_all,year,month,quarter,fulldate,issuances_mail,issuances_ebt,issuances_ebt_conv_coupon
Santa Cruz,1555.0,18.0,0.0,2684.0,23.0,10.0,4239.0,41.0,10.0,3610.0,5745.0,9355.0,30.0,19.0,35.0,23.0,65.0,42.0,0.0,14.0,14.0,,0.0,0.0,4682.0,805465.0,,,4791.0,,,810256.0,2004,JUN,2.0,2004-06-01,0.0,4682.0,0.0
Shasta,1883.0,1.0,0.0,3397.0,1.0,1.0,5280.0,2.0,1.0,4907.0,7958.0,12865.0,9.0,1.0,9.0,1.0,18.0,2.0,0.0,1.0,1.0,,0.0,0.0,5741.0,1105678.0,,,425.0,,,1106103.0,2004,JUN,2.0,2004-06-01,0.0,5741.0,0.0
Sierra,15.0,0.0,0.0,32.0,0.0,0.0,47.0,0.0,0.0,43.0,64.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,76.0,9168.0,,,0.0,,,9168.0,2004,JUN,2.0,2004-06-01,0.0,76.0,0.0
Siskiyou,557.0,0.0,0.0,1012.0,2.0,1.0,1569.0,2.0,1.0,1581.0,2199.0,3780.0,0.0,0.0,7.0,2.0,7.0,2.0,0.0,2.0,2.0,,0.0,0.0,1701.0,320969.0,,,299.0,,,321268.0,2004,JUN,2.0,2004-06-01,0.0,1701.0,0.0
Solano,3610.0,19.0,2.0,2658.0,10.0,20.0,6268.0,29.0,22.0,10296.0,5155.0,15451.0,22.0,21.0,17.0,15.0,39.0,36.0,7.0,26.0,33.0,,0.0,0.0,6868.0,1327837.0,,,4205.0,,,1332042.0,2004,JUN,2.0,2004-06-01,0.0,6868.0,0.0
Sonoma,1813.0,1.0,0.0,3805.0,9.0,6.0,5618.0,10.0,6.0,4293.0,7587.0,11880.0,1.0,1.0,20.0,13.0,21.0,14.0,0.0,6.0,6.0,,0.0,0.0,6074.0,1074687.0,,,1199.0,,,1075886.0,2004,JUN,2.0,2004-06-01,0.0,6074.0,0.0
Stanislaus,5520.0,51.0,255.0,7481.0,72.0,190.0,13001.0,123.0,445.0,14558.0,20056.0,34614.0,115.0,60.0,232.0,83.0,347.0,143.0,881.0,629.0,1510.0,,0.0,0.0,14583.0,3157151.0,,,17451.0,,,3174602.0,2004,JUN,2.0,2004-06-01,0.0,14583.0,0.0
Sutter,520.0,1.0,0.0,1176.0,9.0,0.0,1696.0,10.0,0.0,1457.0,3294.0,4751.0,7.0,1.0,29.0,10.0,36.0,11.0,0.0,0.0,0.0,,0.0,0.0,1893.0,403456.0,,,458.0,,,403914.0,2004,JUN,2.0,2004-06-01,0.0,1893.0,0.0
Tehama,691.0,2.0,1.0,1293.0,10.0,6.0,1984.0,12.0,7.0,1817.0,3246.0,5063.0,4.0,2.0,20.0,16.0,24.0,18.0,4.0,7.0,11.0,,0.0,0.0,2170.0,428218.0,,,2393.0,,,430611.0,2004,JUN,2.0,2004-06-01,0.0,2170.0,0.0
Trinity,107.0,0.0,0.0,223.0,0.0,0.0,330.0,0.0,0.0,277.0,493.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,355.0,67981.0,,,0.0,,,67981.0,2004,JUN,2.0,2004-06-01,26.0,329.0,0.0
Tulare,10624.0,111.0,1.0,8594.0,259.0,50.0,19218.0,370.0,51.0,32920.0,21443.0,54363.0,184.0,233.0,691.0,543.0,875.0,776.0,1.0,226.0,227.0,,0.0,0.0,21515.0,4555492.0,,,20709.0,,,4576201.0,2004,JUN,2.0,2004-06-01,0.0,21515.0,0.0
Tuolumne,370.0,0.0,0.0,585.0,0.0,1.0,955.0,0.0,1.0,975.0,1250.0,2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1000.0,0.0,1097.0,187554.0,,,141.0,,,187695.0,2004,JUN,2.0,2004-06-01,6.0,91.0,0.0
Ventura,3848.0,22.0,1.0,5607.0,78.0,43.0,9455.0,100.0,44.0,10666.0,13469.0,24135.0,56.0,24.0,215.0,81.0,271.0,105.0,5.0,62.0,67.0,,0.0,0.0,10295.0,2027786.0,,,12468.0,,,2040254.0,2004,JUN,2.0,2004-06-01,0.0,10295.0,0.0
Yolo,1771.0,32.0,4.0,1416.0,22.0,27.0,3187.0,54.0,31.0,5146.0,3129.0,8275.0,41.0,49.0,45.0,43.0,86.0,92.0,7.0,53.0,60.0,,0.0,0.0,3272.0,725918.0,,,9663.0,,,735581.0,2004,JUN,2.0,2004-06-01,0.0,3272.0,0.0
Yuba,1079.0,0.0,0.0,1559.0,2.0,1.0,2638.0,2.0,1.0,3344.0,4260.0,7604.0,0.0,0.0,6.0,2.0,6.0,2.0,0.0,1.0,1.0,,0.0,0.0,2800.0,613786.0,,,398.0,,,614184.0,2004,JUN,2.0,2004-06-01,0.0,2800.0,0.0
California,315550.0,4406.0,219.0,412835.0,6542.0,4368.0,728385.0,10948.0,4587.0,853681.0,982287.0,1835968.0,9970.0,5407.0,18438.0,8320.0,28408.0,13727.0,667.0,5863.0,6530.0,,1080.0,6988.0,842968.0,166922612.0,,,1480426.0,,,168403038.0,2004,MAR,1.0,2004-03-01,5128.0,829772.0,2204.0
Alameda,14279.0,62.0,0.0,9902.0,72.0,105.0,24181.0,134.0,105.0,36554.0,25349.0,61903.0,126.0,63.0,188.0,80.0,314.0,143.0,0.0,136.0,136.0,,0.0,0.0,24420.0,4928786.0,,,29835.0,,,4958621.0,2004,MAR,1.0,2004-03-01,0.0,24420.0,0.0
Alpine,9.0,0.0,0.0,26.0,0.0,0.0,35.0,0.0,0.0,28.0,54.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,35.0,5537.0,,,0.0,,,5537.0,2004,MAR,1.0,2004-03-01,35.0,0.0,0.0
Amador,133.0,0.0,0.0,309.0,1.0,0.0,442.0,1.0,0.0,342.0,648.0,990.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,73.0,487.0,91118.0,,,0.0,,,91118.0,2004,MAR,1.0,2004-03-01,414.0,0.0,0.0
Butte,2287.0,6.0,0.0,4291.0,13.0,3.0,6578.0,19.0,3.0,6306.0,10286.0,16592.0,26.0,6.0,49.0,13.0,75.0,19.0,0.0,3.0,3.0,,0.0,0.0,7386.0,1466529.0,,,2000.0,,,1468529.0,2004,MAR,1.0,2004-03-01,0.0,7386.0,0.0
Calaveras,261.0,0.0,0.0,564.0,0.0,1.0,825.0,0.0,1.0,640.0,951.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,169.0,826.0,150197.0,,,141.0,,,150338.0,2004,MAR,1.0,2004-03-01,657.0,0.0,0.0
Colusa,76.0,0.0,0.0,364.0,8.0,2.0,440.0,8.0,2.0,200.0,970.0,1170.0,0.0,0.0,21.0,8.0,21.0,8.0,0.0,3.0,3.0,,0.0,0.0,480.0,93813.0,,,431.0,,,94244.0,2004,MAR,1.0,2004-03-01,0.0,480.0,0.0
Contra Costa,6429.0,134.0,2.0,3606.0,52.0,25.0,10035.0,186.0,27.0,17547.0,7073.0,24620.0,309.0,155.0,107.0,54.0,416.0,209.0,5.0,31.0,36.0,,0.0,0.0,11544.0,2198078.0,,,14251.0,,,2212329.0,2004,MAR,1.0,2004-03-01,0.0,11544.0,0.0
Del Norte,515.0,1.0,0.0,938.0,3.0,2.0,1453.0,4.0,2.0,1497.0,1952.0,3449.0,2.0,1.0,25.0,3.0,27.0,4.0,0.0,2.0,2.0,,0.0,0.0,1459.0,293203.0,,,347.0,,,293550.0,2004,MAR,1.0,2004-03-01,0.0,1459.0,0.0
El Dorado,609.0,3.0,0.0,1090.0,8.0,6.0,1699.0,11.0,6.0,1627.0,2140.0,3767.0,7.0,3.0,15.0,8.0,22.0,11.0,0.0,6.0,6.0,,0.0,0.0,1863.0,335871.0,,,2025.0,,,337896.0,2004,MAR,1.0,2004-03-01,0.0,1863.0,0.0
Fresno,20382.0,149.0,2.0,12590.0,222.0,10.0,32972.0,371.0,12.0,66634.0,31716.0,98350.0,427.0,166.0,693.0,252.0,1120.0,418.0,2.0,15.0,17.0,,0.0,0.0,37188.0,8422189.0,,,26224.0,,,8448413.0,2004,MAR,1.0,2004-03-01,0.0,37188.0,0.0
Glenn,238.0,0.0,0.0,580.0,1.0,0.0,818.0,1.0,0.0,665.0,1576.0,2241.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,893.0,175859.0,,,56.0,,,175915.0,2004,MAR,1.0,2004-03-01,0.0,893.0,0.0
Humboldt,1113.0,3.0,0.0,3221.0,4.0,3.0,4334.0,7.0,3.0,2891.0,6505.0,9396.0,6.0,3.0,11.0,4.0,17.0,7.0,2.0,2.0,4.0,,0.0,0.0,4710.0,880160.0,,,675.0,,,880835.0,2004,MAR,1.0,2004-03-01,0.0,4710.0,0.0
Imperial,1753.0,34.0,1.0,3548.0,154.0,37.0,5301.0,188.0,38.0,5182.0,10266.0,15448.0,83.0,34.0,393.0,181.0,476.0,215.0,1.0,40.0,41.0,,0.0,0.0,5527.0,1276891.0,,,15195.0,,,1292086.0,2004,MAR,1.0,2004-03-01,0.0,5527.0,0.0
Inyo,50.0,0.0,0.0,372.0,0.0,0.0,422.0,0.0,0.0,147.0,771.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,448.0,79073.0,,,0.0,,,79073.0,2004,MAR,1.0,2004-03-01,0.0,448.0,0.0
Kern,6908.0,123.0,0.0,16991.0,419.0,106.0,23899.0,542.0,106.0,20048.0,48112.0,68160.0,341.0,128.0,1257.0,453.0,1598.0,581.0,0.0,135.0,135.0,,0.0,0.0,26620.0,5961583.0,,,57440.0,,,6019023.0,2004,MAR,1.0,2004-03-01,0.0,26620.0,0.0
Kings,1285.0,26.0,0.0,3217.0,66.0,9.0,4502.0,92.0,9.0,3692.0,8227.0,11919.0,68.0,27.0,196.0,76.0,264.0,103.0,0.0,9.0,9.0,,0.0,0.0,4975.0,1001666.0,,,5969.0,,,1007635.0,2004,MAR,1.0,2004-03-01,0.0,4975.0,0.0
Lake,740.0,2.0,0.0,1270.0,1.0,0.0,2010.0,3.0,0.0,1995.0,2672.0,4667.0,7.0,2.0,3.0,1.0,10.0,3.0,0.0,0.0,0.0,,0.0,1847.0,2333.0,427943.0,,,283.0,,,428226.0,2004,MAR,1.0,2004-03-01,486.0,0.0,0.0
Lassen,269.0,0.0,0.0,460.0,5.0,0.0,729.0,5.0,0.0,775.0,1061.0,1836.0,0.0,0.0,18.0,5.0,18.0,5.0,0.0,0.0,0.0,,0.0,465.0,759.0,160600.0,,,471.0,,,161071.0,2004,MAR,1.0,2004-03-01,294.0,0.0,0.0
Los Angeles,98873.0,1995.0,39.0,173253.0,2898.0,2448.0,272126.0,4893.0,2487.0,235578.0,399080.0,634658.0,4344.0,2452.0,8126.0,3490.0,12470.0,5942.0,70.0,3014.0,3084.0,,0.0,0.0,335547.0,62344480.0,,,688561.0,,,63033041.0,2004,MAR,1.0,2004-03-01,0.0,335547.0,0.0
Madera,1255.0,2.0,0.0,3893.0,6.0,7.0,5148.0,8.0,7.0,3753.0,9869.0,13622.0,6.0,2.0,22.0,6.0,28.0,8.0,0.0,7.0,7.0,,0.0,0.0,5571.0,1126540.0,,,2286.0,,,1128826.0,2004,MAR,1.0,2004-03-01,0.0,5571.0,0.0
Marin,490.0,2.0,0.0,1624.0,23.0,13.0,2114.0,25.0,13.0,1154.0,2576.0,3730.0,5.0,2.0,48.0,28.0,53.0,30.0,0.0,19.0,19.0,,0.0,0.0,2152.0,347236.0,,,4242.0,,,351478.0,2004,MAR,1.0,2004-03-01,0.0,2152.0,0.0
Mariposa,108.0,0.0,0.0,213.0,0.0,0.0,321.0,0.0,0.0,310.0,472.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,337.0,342.0,65998.0,,,0.0,,,65998.0,2004,MAR,1.0,2004-03-01,5.0,0.0,0.0
Mendocino,803.0,4.0,0.0,2270.0,14.0,6.0,3073.0,18.0,6.0,2136.0,4574.0,6710.0,11.0,5.0,39.0,15.0,50.0,20.0,0.0,7.0,7.0,,0.0,2205.0,3324.0,597886.0,,,2187.0,,,600073.0,2004,MAR,1.0,2004-03-01,1119.0,0.0,0.0
Merced,4375.0,3.0,0.0,5155.0,38.0,24.0,9530.0,41.0,24.0,12400.0,15898.0,28298.0,10.0,3.0,97.0,51.0,107.0,54.0,0.0,27.0,27.0,,0.0,0.0,9346.0,2166929.0,,,6129.0,,,2173058.0,2004,MAR,1.0,2004-03-01,0.0,9346.0,0.0
Modoc,116.0,2.0,0.0,210.0,0.0,1.0,326.0,2.0,1.0,344.0,467.0,811.0,8.0,3.0,0.0,0.0,8.0,3.0,0.0,1.0,1.0,,0.0,0.0,329.0,65893.0,,,114.0,,,66007.0,2004,MAR,1.0,2004-03-01,329.0,0.0,0.0
Mono,24.0,0.0,0.0,99.0,0.0,0.0,123.0,0.0,0.0,80.0,151.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,132.0,20793.0,,,168.0,,,20961.0,2004,MAR,1.0,2004-03-01,0.0,132.0,0.0
Monterey,2019.0,37.0,0.0,4440.0,59.0,12.0,6459.0,96.0,12.0,5551.0,11295.0,16846.0,107.0,38.0,171.0,61.0,278.0,99.0,0.0,12.0,12.0,,0.0,0.0,7368.0,1477337.0,,,9151.0,,,1486488.0,2004,MAR,1.0,2004-03-01,0.0,7368.0,0.0
Napa,231.0,6.0,0.0,772.0,18.0,9.0,1003.0,24.0,9.0,595.0,1785.0,2380.0,15.0,6.0,43.0,24.0,58.0,30.0,0.0,14.0,14.0,,0.0,0.0,1036.0,215039.0,,,3362.0,,,218401.0,2004,MAR,1.0,2004-03-01,0.0,1036.0,0.0
Nevada,327.0,0.0,0.0,631.0,0.0,0.0,958.0,0.0,0.0,842.0,1291.0,2133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1091.0,186621.0,,,0.0,,,186621.0,2004,MAR,1.0,2004-03-01,0.0,1091.0,0.0
Orange,11343.0,141.0,8.0,17108.0,356.0,110.0,28451.0,497.0,118.0,28993.0,44090.0,73083.0,261.0,153.0,849.0,417.0,1110.0,570.0,21.0,153.0,174.0,,0.0,0.0,30015.0,6022802.0,,,52552.0,,,6075354.0,2004,MAR,1.0,2004-03-01,0.0,30015.0,0.0
Placer,839.0,6.0,0.0,1167.0,3.0,1.0,2006.0,9.0,1.0,2221.0,2584.0,4805.0,13.0,9.0,5.0,7.0,18.0,16.0,0.0,1.0,1.0,,0.0,1371.0,2592.0,497977.0,,,796.0,,,498773.0,2004,MAR,1.0,2004-03-01,1221.0,0.0,0.0
Plumas,97.0,0.0,0.0,163.0,0.0,0.0,260.0,0.0,0.0,226.0,359.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,274.0,51779.0,,,0.0,,,51779.0,2004,MAR,1.0,2004-03-01,265.0,0.0,0.0
Riverside,15251.0,134.0,15.0,9318.0,155.0,51.0,24569.0,289.0,66.0,45494.0,24562.0,70056.0,359.0,144.0,500.0,193.0,859.0,337.0,52.0,79.0,131.0,,0.0,0.0,28374.0,6218120.0,,,31319.0,,,6249439.0,2004,MAR,1.0,2004-03-01,0.0,28374.0,0.0
Sacramento,23333.0,443.0,100.0,12697.0,130.0,159.0,36030.0,573.0,259.0,74925.0,26857.0,101782.0,1061.0,795.0,326.0,191.0,1387.0,986.0,398.0,250.0,648.0,,0.0,0.0,39594.0,8908482.0,,,110247.0,,,9018729.0,2004,MAR,1.0,2004-03-01,0.0,39594.0,0.0
San Benito,315.0,3.0,0.0,735.0,7.0,4.0,1050.0,10.0,4.0,908.0,1770.0,2678.0,8.0,3.0,11.0,8.0,19.0,11.0,0.0,4.0,4.0,,0.0,0.0,1064.0,228057.0,,,841.0,,,228898.0,2004,MAR,1.0,2004-03-01,0.0,1064.0,0.0
San Bernardino,22880.0,169.0,4.0,22220.0,341.0,220.0,45100.0,510.0,224.0,65201.0,61170.0,126371.0,460.0,179.0,1067.0,383.0,1527.0,562.0,5.0,288.0,293.0,,0.0,0.0,51591.0,11346682.0,,,68532.0,,,11415214.0,2004,MAR,1.0,2004-03-01,4.0,51587.0,1740.0
San Diego,14596.0,265.0,11.0,13779.0,258.0,152.0,28375.0,523.0,163.0,39589.0,37743.0,77332.0,609.0,301.0,652.0,313.0,1261.0,614.0,24.0,217.0,241.0,,0.0,435.0,31640.0,6498357.0,,,63855.0,,,6562212.0,2004,MAR,1.0,2004-03-01,0.0,31205.0,227.0
San Francisco,5146.0,126.0,15.0,13604.0,191.0,345.0,18750.0,317.0,360.0,13408.0,17030.0,30438.0,172.0,149.0,335.0,232.0,507.0,381.0,30.0,460.0,490.0,,0.0,0.0,21117.0,2797344.0,,,90948.0,,,2888292.0,2004,MAR,1.0,2004-03-01,0.0,21117.0,0.0
San Joaquin,5693.0,2.0,0.0,9554.0,46.0,43.0,15247.0,48.0,43.0,16377.0,26348.0,42725.0,6.0,2.0,574.0,242.0,580.0,244.0,0.0,63.0,63.0,,0.0,0.0,18229.0,4080802.0,,,7117.0,,,4087919.0,2004,MAR,1.0,2004-03-01,0.0,18229.0,0.0
San Luis Obispo,1286.0,5.0,0.0,1587.0,10.0,5.0,2873.0,15.0,5.0,3039.0,2451.0,5490.0,13.0,5.0,27.0,11.0,40.0,16.0,0.0,8.0,8.0,,0.0,0.0,4722.0,587217.0,,,1888.0,,,589105.0,2004,MAR,1.0,2004-03-01,0.0,4722.0,0.0
San Mateo,1475.0,2.0,0.0,1910.0,20.0,8.0,3385.0,22.0,8.0,3612.0,4088.0,7700.0,5.0,3.0,43.0,24.0,48.0,27.0,0.0,10.0,10.0,,0.0,0.0,4698.0,823657.0,,,2720.0,,,826377.0,2004,MAR,1.0,2004-03-01,0.0,4698.0,0.0
Santa Barbara,3559.0,76.0,6.0,3351.0,93.0,30.0,6910.0,169.0,36.0,7073.0,8212.0,15285.0,139.0,76.0,264.0,130.0,403.0,206.0,13.0,44.0,57.0,,0.0,0.0,7696.0,1382020.0,,,14259.0,,,1396279.0,2004,MAR,1.0,2004-03-01,0.0,7696.0,0.0
Santa Clara,10011.0,148.0,2.0,10994.0,232.0,226.0,21005.0,380.0,228.0,26440.0,24463.0,50903.0,331.0,155.0,501.0,286.0,832.0,441.0,7.0,315.0,322.0,,0.0,0.0,22012.0,4511260.0,,,77082.0,,,4588342.0,2004,MAR,1.0,2004-03-01,0.0,22012.0,0.0
Santa Cruz,1569.0,25.0,1.0,2566.0,27.0,7.0,4135.0,52.0,8.0,3601.0,5601.0,9202.0,43.0,25.0,35.0,31.0,78.0,56.0,1.0,8.0,9.0,,0.0,0.0,4791.0,837858.0,,,5766.0,,,843624.0,2004,MAR,1.0,2004-03-01,0.0,4791.0,0.0
Shasta,1814.0,1.0,1.0,3265.0,39.0,5.0,5079.0,40.0,6.0,4799.0,7318.0,12117.0,65.0,2.0,209.0,51.0,274.0,53.0,1.0,5.0,6.0,,0.0,0.0,5700.0,1062508.0,,,5419.0,,,1067927.0,2004,MAR,1.0,2004-03-01,0.0,5700.0,0.0
Sierra,20.0,0.0,0.0,35.0,0.0,0.0,55.0,0.0,0.0,60.0,68.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,55.0,9983.0,,,0.0,,,9983.0,2004,MAR,1.0,2004-03-01,55.0,0.0,0.0
Siskiyou,535.0,2.0,1.0,1000.0,10.0,1.0,1535.0,12.0,2.0,1496.0,2166.0,3662.0,3.0,2.0,28.0,12.0,31.0,14.0,2.0,1.0,3.0,,0.0,0.0,1671.0,313417.0,,,960.0,,,314377.0,2004,MAR,1.0,2004-03-01,0.0,1671.0,0.0
Solano,3470.0,21.0,2.0,2305.0,9.0,16.0,5775.0,30.0,18.0,9852.0,4415.0,14267.0,22.0,22.0,27.0,13.0,49.0,35.0,7.0,18.0,25.0,,0.0,0.0,6666.0,1233728.0,,,3656.0,,,1237384.0,2004,MAR,1.0,2004-03-01,0.0,6666.0,0.0
Sonoma,1769.0,2.0,1.0,3450.0,12.0,5.0,5219.0,14.0,6.0,4159.0,6721.0,10880.0,3.0,2.0,19.0,13.0,22.0,15.0,4.0,5.0,9.0,,0.0,0.0,5749.0,984655.0,,,2660.0,,,987315.0,2004,MAR,1.0,2004-03-01,0.0,5749.0,0.0
Stanislaus,5821.0,34.0,3.0,6502.0,84.0,24.0,12323.0,118.0,27.0,17047.0,18767.0,35814.0,79.0,40.0,252.0,112.0,331.0,152.0,7.0,40.0,47.0,,0.0,0.0,13916.0,3185998.0,,,13471.0,,,3199469.0,2004,MAR,1.0,2004-03-01,0.0,13916.0,136.0
Sutter,515.0,6.0,0.0,1219.0,11.0,3.0,1734.0,17.0,3.0,1465.0,3292.0,4757.0,24.0,6.0,29.0,12.0,53.0,18.0,0.0,4.0,4.0,,0.0,0.0,1883.0,391716.0,,,1050.0,,,392766.0,2004,MAR,1.0,2004-03-01,0.0,1883.0,0.0
Tehama,711.0,3.0,1.0,1345.0,14.0,8.0,2056.0,17.0,9.0,1710.0,3007.0,4717.0,6.0,3.0,27.0,18.0,33.0,21.0,4.0,9.0,13.0,,0.0,0.0,2082.0,408569.0,,,3244.0,,,411813.0,2004,MAR,1.0,2004-03-01,0.0,2082.0,0.0
Trinity,125.0,0.0,0.0,218.0,0.0,0.0,343.0,0.0,0.0,325.0,506.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,86.0,343.0,77078.0,,,0.0,,,77078.0,2004,MAR,1.0,2004-03-01,239.0,18.0,0.0
Tulare,10544.0,117.0,1.0,8032.0,265.0,43.0,18576.0,382.0,44.0,32634.0,20008.0,52642.0,172.0,127.0,694.0,639.0,866.0,766.0,3.0,275.0,278.0,,0.0,0.0,21442.0,4459968.0,,,22213.0,,,4482181.0,2004,MAR,1.0,2004-03-01,0.0,21442.0,0.0
Tuolumne,351.0,0.0,0.0,627.0,0.0,2.0,978.0,0.0,2.0,972.0,1233.0,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,1071.0,0.0,1076.0,194385.0,,,203.0,,,194588.0,2004,MAR,1.0,2004-03-01,5.0,0.0,0.0
Ventura,3680.0,24.0,1.0,5306.0,84.0,39.0,8986.0,108.0,40.0,10078.0,12831.0,22909.0,64.0,27.0,229.0,88.0,293.0,115.0,5.0,58.0,63.0,,0.0,0.0,9698.0,1918380.0,,,12821.0,,,1931201.0,2004,MAR,1.0,2004-03-01,0.0,9698.0,0.0
Yolo,1786.0,33.0,1.0,1391.0,22.0,20.0,3177.0,55.0,21.0,5227.0,2998.0,8225.0,35.0,52.0,33.0,32.0,68.0,84.0,1.0,46.0,47.0,,0.0,0.0,3253.0,720745.0,,,8157.0,,,728902.0,2004,MAR,1.0,2004-03-01,0.0,3253.0,0.0
Yuba,1059.0,24.0,1.0,1488.0,38.0,12.0,2547.0,62.0,13.0,3237.0,3842.0,7079.0,109.0,26.0,175.0,47.0,284.0,73.0,2.0,16.0,18.0,,0.0,0.0,2834.0,605220.0,,,7107.0,,,612327.0,2004,MAR,1.0,2004-03-01,0.0,2834.0,101.0
California,316756.0,4179.0,779.0,426197.0,6143.0,4502.0,742953.0,10322.0,5281.0,854147.0,1021709.0,1875856.0,9364.0,5107.0,17370.0,8006.0,26734.0,13113.0,2619.0,6709.0,9328.0,,1063.0,6559.0,831055.0,169502692.16,,,1437264.0,,,170939956.16,2004,MAY,2.0,2004-05-01,4709.0,818724.0,440.0
Alameda,15014.0,64.0,0.0,9808.0,74.0,111.0,24822.0,138.0,111.0,38436.0,25108.0,63544.0,133.0,69.0,183.0,78.0,316.0,147.0,0.0,148.0,148.0,,0.0,0.0,25071.0,5011560.0,,,31139.0,,,5042699.0,2004,MAY,2.0,2004-05-01,0.0,25071.0,0.0
Alpine,8.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,25.0,77.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,36.0,6551.0,,,0.0,,,6551.0,2004,MAY,2.0,2004-05-01,36.0,0.0,0.0
Amador,128.0,0.0,0.0,311.0,0.0,0.0,439.0,0.0,0.0,326.0,647.0,973.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,,0.0,68.0,514.0,96229.0,,,0.0,,,96229.0,2004,MAY,2.0,2004-05-01,446.0,0.0,0.0
Butte,2367.0,7.0,1.0,4196.0,12.0,3.0,6563.0,19.0,4.0,6504.0,10191.0,16695.0,23.0,7.0,45.0,12.0,68.0,19.0,1.0,3.0,4.0,,0.0,0.0,7103.0,1466282.0,,,1372.0,,,1467654.0,2004,MAY,2.0,2004-05-01,0.0,7103.0,0.0
Calaveras,240.0,0.0,0.0,518.0,0.0,1.0,758.0,0.0,1.0,607.0,893.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,149.0,751.0,138927.0,,,63.0,,,138990.0,2004,MAY,2.0,2004-05-01,602.0,0.0,0.0
Colusa,76.0,0.0,0.0,339.0,6.0,4.0,415.0,6.0,4.0,210.0,919.0,1129.0,0.0,0.0,17.0,6.0,17.0,6.0,0.0,5.0,5.0,,0.0,0.0,439.0,86302.0,,,599.0,,,86901.0,2004,MAY,2.0,2004-05-01,0.0,439.0,0.0
Contra Costa,6510.0,52.0,5.0,3820.0,35.0,13.0,10330.0,87.0,18.0,17916.0,7840.0,25756.0,114.0,62.0,87.0,39.0,201.0,101.0,13.0,18.0,31.0,,0.0,0.0,11494.0,2264766.0,,,8345.0,,,2273111.0,2004,MAY,2.0,2004-05-01,0.0,11494.0,0.0
Del Norte,502.0,2.0,0.0,929.0,2.0,2.0,1431.0,4.0,2.0,1465.0,1951.0,3416.0,6.0,2.0,21.0,2.0,27.0,4.0,0.0,2.0,2.0,,0.0,0.0,1437.0,295293.0,,,424.0,,,295717.0,2004,MAY,2.0,2004-05-01,0.0,1437.0,0.0
El Dorado,600.0,2.0,0.0,1091.0,9.0,7.0,1691.0,11.0,7.0,1618.0,2186.0,3804.0,6.0,2.0,20.0,9.0,26.0,11.0,0.0,7.0,7.0,,0.0,0.0,1834.0,332477.0,,,2304.0,,,334781.0,2004,MAY,2.0,2004-05-01,0.0,1834.0,0.0
Fresno,20531.0,148.0,5.0,13493.0,219.0,12.0,34024.0,367.0,17.0,66863.0,34612.0,101475.0,426.0,164.0,694.0,251.0,1120.0,415.0,15.0,14.0,29.0,,0.0,0.0,37611.0,8657584.0,,,28322.0,,,8685906.0,2004,MAY,2.0,2004-05-01,0.0,37611.0,0.0
