county,consortium,month,year,federal_fiscal_year,state_fiscal_year,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,quarter,fulldate
Mendocino,C-IV,JAN,2016,2016.0,2016.0,0.299776549453,12745.0,0.947724568709,1.0,2016-01-01
Merced,C-IV,JAN,2016,2016.0,2016.0,0.408469152235,57693.0,0.973803696514,1.0,2016-01-01
Modoc,C-IV,JAN,2016,2016.0,2016.0,0.32492211838,1043.0,0.957759412305,1.0,2016-01-01
Mono,C-IV,JAN,2016,2016.0,2016.0,0.193259610321,734.0,0.907292954265,1.0,2016-01-01
Monterey,C-IV,JAN,2016,2016.0,2016.0,0.302319342087,55215.0,0.968191621806,1.0,2016-01-01
Napa,C-IV,JAN,2016,2016.0,2016.0,0.22168304298,7355.0,0.949522334108,1.0,2016-01-01
Nevada,C-IV,JAN,2016,2016.0,2016.0,0.284866127858,7437.0,0.93488372093,1.0,2016-01-01
Orange,CalWIN,JAN,2016,2016.0,2016.0,0.261199057649,241921.0,0.927131277904,1.0,2016-01-01
Placer,CalWIN,JAN,2016,2016.0,2016.0,0.241492766034,16074.0,0.895786892555,1.0,2016-01-01
Plumas,C-IV,JAN,2016,2016.0,2016.0,0.327759197324,2058.0,0.905809859155,1.0,2016-01-01
Riverside,C-IV,JAN,2016,2016.0,2016.0,0.324643242309,272426.0,0.904018583043,1.0,2016-01-01
Sacramento,CalWIN,JAN,2016,2016.0,2016.0,0.364863167467,206240.0,0.935723457059,1.0,2016-01-01
San Benito,C-IV,JAN,2016,2016.0,2016.0,0.310054247643,5887.0,0.953978285529,1.0,2016-01-01
San Bernardino,C-IV,JAN,2016,2016.0,2016.0,0.42157866831,372114.0,0.915995470658,1.0,2016-01-01
San Diego,CalWIN,JAN,2016,2016.0,2016.0,0.291785212428,269110.0,0.90929671503,1.0,2016-01-01
San Francisco,CalWIN,JAN,2016,2016.0,2016.0,0.208436936591,48788.0,0.898589162707,1.0,2016-01-01
San Joaquin,C-IV,JAN,2016,2016.0,2016.0,0.382961725616,116006.0,0.960028468337,1.0,2016-01-01
San Luis Obispo,CalWIN,JAN,2016,2016.0,2016.0,0.282164775314,17977.0,0.937082985822,1.0,2016-01-01
San Mateo,CalWIN,JAN,2016,2016.0,2016.0,0.180725059408,29128.0,0.927702401427,1.0,2016-01-01
Santa Barbara,CalWIN,JAN,2016,2016.0,2016.0,0.272403939064,39750.0,0.958316256419,1.0,2016-01-01
Santa Clara,CalWIN,JAN,2016,2016.0,2016.0,0.222619952972,101870.0,0.948792936443,1.0,2016-01-01
Santa Cruz,CalWIN,JAN,2016,2016.0,2016.0,0.315471140094,26027.0,0.936930775046,1.0,2016-01-01
Shasta,C-IV,JAN,2016,2016.0,2016.0,0.356771489091,24086.0,0.951188689677,1.0,2016-01-01
Sierra,C-IV,JAN,2016,2016.0,2016.0,0.32384341637,273.0,0.91,1.0,2016-01-01
Siskiyou,C-IV,JAN,2016,2016.0,2016.0,0.377924775858,6913.0,0.95973899764,1.0,2016-01-01
Solano,CalWIN,JAN,2016,2016.0,2016.0,0.326891895067,41732.0,0.932683711783,1.0,2016-01-01
Sonoma,CalWIN,JAN,2016,2016.0,2016.0,0.256709015299,33643.0,0.927826806398,1.0,2016-01-01
Stanislaus,C-IV,JAN,2016,2016.0,2016.0,0.365054082086,88695.0,0.951703935791,1.0,2016-01-01
Sutter,C-IV,JAN,2016,2016.0,2016.0,0.303861693132,12936.0,0.959359240581,1.0,2016-01-01
Tehama,C-IV,JAN,2016,2016.0,2016.0,0.358283823686,10071.0,0.970044307455,1.0,2016-01-01
Trinity,C-IV,JAN,2016,2016.0,2016.0,0.350908372828,1777.0,0.94370685077,1.0,2016-01-01
Tulare,CalWIN,JAN,2016,2016.0,2016.0,0.475170604884,123733.0,0.962341046082,1.0,2016-01-01
Tuolumne,C-IV,JAN,2016,2016.0,2016.0,0.360448156988,5437.0,0.949362668064,1.0,2016-01-01
Ventura,CalWIN,JAN,2016,2016.0,2016.0,0.298054861205,72616.0,0.923961726384,1.0,2016-01-01
Yolo,CalWIN,JAN,2016,2016.0,2016.0,0.334821280958,20252.0,0.922600337114,1.0,2016-01-01
Yuba,C-IV,JAN,2016,2016.0,2016.0,0.40173242325,13125.0,0.955170657157,1.0,2016-01-01
California,n/a,APR,2016,2016.0,2016.0,0.292731265781,4032723.0,0.925857228657,2.0,2016-04-01
Alameda,CalWIN,APR,2016,2016.0,2016.0,0.245527536603,111250.0,0.92574100887,2.0,2016-04-01
Alpine,C-IV,APR,2016,2016.0,2016.0,0.389189189189,144.0,0.953642384106,2.0,2016-04-01
Amador,C-IV,APR,2016,2016.0,2016.0,0.376253983241,3188.0,0.919792267744,2.0,2016-04-01
Butte,C-IV,APR,2016,2016.0,2016.0,0.365521695731,31126.0,0.943498029706,2.0,2016-04-01
Calaveras,C-IV,APR,2016,2016.0,2016.0,0.389262281965,4865.0,0.93163538874,2.0,2016-04-01
Colusa,C-IV,APR,2016,2016.0,2016.0,0.155256984432,1456.0,0.976525821596,2.0,2016-04-01
Contra Costa,CalWIN,APR,2016,2016.0,2016.0,0.23657645668,66839.0,0.934118765111,2.0,2016-04-01
Del Norte,C-IV,APR,2016,2016.0,2016.0,0.42710872745,5256.0,0.973874374653,2.0,2016-04-01
El Dorado,C-IV,APR,2016,2016.0,2016.0,0.311434903329,12226.0,0.929592457421,2.0,2016-04-01
Fresno,CalWIN,APR,2016,2016.0,2016.0,0.458623647561,226694.0,0.947788713197,2.0,2016-04-01
Glenn,C-IV,APR,2016,2016.0,2016.0,0.294528802121,3666.0,0.973446627722,2.0,2016-04-01
Humboldt,C-IV,APR,2016,2016.0,2016.0,0.363346613546,20064.0,0.916499177782,2.0,2016-04-01
Imperial,C-IV,APR,2016,2016.0,2016.0,0.437251531672,41465.0,0.96609972041,2.0,2016-04-01
Inyo,C-IV,APR,2016,2016.0,2016.0,0.34191430546,1979.0,0.946889952153,2.0,2016-04-01
Kern,C-IV,APR,2016,2016.0,2016.0,0.392266970056,161015.0,0.958513906086,2.0,2016-04-01
Kings,C-IV,APR,2016,2016.0,2016.0,0.417245190481,24161.0,0.964433977327,2.0,2016-04-01
Lake,C-IV,APR,2016,2016.0,2016.0,0.379386775028,12324.0,0.962887725604,2.0,2016-04-01
Lassen,C-IV,APR,2016,2016.0,2016.0,0.376346749226,3039.0,0.937673557544,2.0,2016-04-01
Los Angeles,LRS,APR,2016,2016.0,2016.0,0.222631046687,937376.0,0.897822432726,2.0,2016-04-01
Madera,C-IV,APR,2016,2016.0,2016.0,0.4127810247,29028.0,0.970446643488,2.0,2016-04-01
Marin,C-IV,APR,2016,2016.0,2016.0,0.216797341615,9982.0,0.948408551069,2.0,2016-04-01
Mariposa,C-IV,APR,2016,2016.0,2016.0,0.412099066179,2030.0,0.960264900662,2.0,2016-04-01
Mendocino,C-IV,APR,2016,2016.0,2016.0,0.287172762609,12264.0,0.947246466363,2.0,2016-04-01
Merced,C-IV,APR,2016,2016.0,2016.0,0.400213688821,56561.0,0.972992035231,2.0,2016-04-01
Modoc,C-IV,APR,2016,2016.0,2016.0,0.325101594248,1040.0,0.948905109489,2.0,2016-04-01
Mono,C-IV,APR,2016,2016.0,2016.0,0.196941734775,747.0,0.915441176471,2.0,2016-04-01
Monterey,C-IV,APR,2016,2016.0,2016.0,0.293184958121,54326.0,0.970037854439,2.0,2016-04-01
Napa,C-IV,APR,2016,2016.0,2016.0,0.221069097254,7349.0,0.949974146846,2.0,2016-04-01
Nevada,C-IV,APR,2016,2016.0,2016.0,0.283746241961,7456.0,0.93586042425,2.0,2016-04-01
Orange,CalWIN,APR,2016,2016.0,2016.0,0.260370180938,240788.0,0.928571979484,2.0,2016-04-01
Placer,CalWIN,APR,2016,2016.0,2016.0,0.242472144633,15799.0,0.89502605937,2.0,2016-04-01
Plumas,C-IV,APR,2016,2016.0,2016.0,0.323798988622,2049.0,0.909050576752,2.0,2016-04-01
Riverside,C-IV,APR,2016,2016.0,2016.0,0.311650916847,263010.0,0.906727802389,2.0,2016-04-01
Sacramento,CalWIN,APR,2016,2016.0,2016.0,0.361683368153,204286.0,0.936816714359,2.0,2016-04-01
San Benito,C-IV,APR,2016,2016.0,2016.0,0.296043015243,5671.0,0.954231869426,2.0,2016-04-01
San Bernardino,C-IV,APR,2016,2016.0,2016.0,0.411695352183,361408.0,0.916888230399,2.0,2016-04-01
San Diego,CalWIN,APR,2016,2016.0,2016.0,0.290918814168,266015.0,0.908074580807,2.0,2016-04-01
San Francisco,CalWIN,APR,2016,2016.0,2016.0,0.213990279317,49047.0,0.900920262302,2.0,2016-04-01
San Joaquin,C-IV,APR,2016,2016.0,2016.0,0.380451192684,114660.0,0.959955794814,2.0,2016-04-01
San Luis Obispo,CalWIN,APR,2016,2016.0,2016.0,0.280939675723,17795.0,0.93944673213,2.0,2016-04-01
San Mateo,CalWIN,APR,2016,2016.0,2016.0,0.175441001452,28156.0,0.928015820699,2.0,2016-04-01
Santa Barbara,CalWIN,APR,2016,2016.0,2016.0,0.269044530619,39616.0,0.959434259282,2.0,2016-04-01
Santa Clara,CalWIN,APR,2016,2016.0,2016.0,0.220503029142,100128.0,0.950017078447,2.0,2016-04-01
Santa Cruz,CalWIN,APR,2016,2016.0,2016.0,0.317848978644,26001.0,0.936163318211,2.0,2016-04-01
Shasta,C-IV,APR,2016,2016.0,2016.0,0.355700712589,23960.0,0.951208861011,2.0,2016-04-01
Sierra,C-IV,APR,2016,2016.0,2016.0,0.300724637681,249.0,0.922222222222,2.0,2016-04-01
Siskiyou,C-IV,APR,2016,2016.0,2016.0,0.364715997636,6787.0,0.962695035461,2.0,2016-04-01
Solano,CalWIN,APR,2016,2016.0,2016.0,0.321588700069,41027.0,0.933598816703,2.0,2016-04-01
Sonoma,CalWIN,APR,2016,2016.0,2016.0,0.252792181891,32955.0,0.926352775826,2.0,2016-04-01
Stanislaus,C-IV,APR,2016,2016.0,2016.0,0.35265034155,86162.0,0.956367309336,2.0,2016-04-01
Sutter,C-IV,APR,2016,2016.0,2016.0,0.303708661236,13160.0,0.965163182985,2.0,2016-04-01
Tehama,C-IV,APR,2016,2016.0,2016.0,0.359219858156,10130.0,0.968636450564,2.0,2016-04-01
Trinity,C-IV,APR,2016,2016.0,2016.0,0.340019665683,1729.0,0.945842450766,2.0,2016-04-01
Tulare,CalWIN,APR,2016,2016.0,2016.0,0.468942878409,122856.0,0.966274460454,2.0,2016-04-01
Tuolumne,C-IV,APR,2016,2016.0,2016.0,0.353146150238,5270.0,0.937889304147,2.0,2016-04-01
Ventura,CalWIN,APR,2016,2016.0,2016.0,0.294307931061,71875.0,0.927754543577,2.0,2016-04-01
Yolo,CalWIN,APR,2016,2016.0,2016.0,0.332527607159,20085.0,0.920317082111,2.0,2016-04-01
Yuba,C-IV,APR,2016,2016.0,2016.0,0.399786910198,13133.0,0.957913931437,2.0,2016-04-01
California,n/a,JUL,2016,2016.0,2017.0,0.293496787636,4000908.0,0.918636676006,3.0,2016-07-01
Alameda,CalWIN,JUL,2016,2016.0,2017.0,0.245284247152,109268.0,0.919184016824,3.0,2016-07-01
Alpine,C-IV,JUL,2016,2016.0,2017.0,0.402816901408,143.0,0.953333333333,3.0,2016-07-01
Amador,C-IV,JUL,2016,2016.0,2017.0,0.36402166235,3092.0,0.916963226572,3.0,2016-07-01
Butte,C-IV,JUL,2016,2016.0,2017.0,0.366496910116,31017.0,0.940964111276,3.0,2016-07-01
Calaveras,C-IV,JUL,2016,2016.0,2017.0,0.394918797234,4912.0,0.929422894986,3.0,2016-07-01
Colusa,C-IV,JUL,2016,2016.0,2017.0,0.153878807174,1450.0,0.967957276368,3.0,2016-07-01
Contra Costa,CalWIN,JUL,2016,2016.0,2017.0,0.232936964491,65193.0,0.93139509965,3.0,2016-07-01
Del Norte,C-IV,JUL,2016,2016.0,2017.0,0.427144728225,5218.0,0.97569184742,3.0,2016-07-01
El Dorado,C-IV,JUL,2016,2016.0,2017.0,0.315675003884,12192.0,0.926655012541,3.0,2016-07-01
Fresno,CalWIN,JUL,2016,2016.0,2017.0,0.451789847105,223125.0,0.947637330434,3.0,2016-07-01
Glenn,C-IV,JUL,2016,2016.0,2017.0,0.296762301651,3703.0,0.971916010499,3.0,2016-07-01
Humboldt,C-IV,JUL,2016,2016.0,2017.0,0.355728519179,19744.0,0.916833062456,3.0,2016-07-01
Imperial,C-IV,JUL,2016,2016.0,2017.0,0.439145031098,41728.0,0.966306185304,3.0,2016-07-01
Inyo,C-IV,JUL,2016,2016.0,2017.0,0.335722819594,1967.0,0.947038998556,3.0,2016-07-01
Kern,C-IV,JUL,2016,2016.0,2017.0,0.38816290112,159658.0,0.956562896925,3.0,2016-07-01
Kings,C-IV,JUL,2016,2016.0,2017.0,0.41116259769,23780.0,0.962753036437,3.0,2016-07-01
Lake,C-IV,JUL,2016,2016.0,2017.0,0.376027947814,12163.0,0.961958241063,3.0,2016-07-01
Lassen,C-IV,JUL,2016,2016.0,2017.0,0.37917608641,3019.0,0.93351886209,3.0,2016-07-01
Los Angeles,LRS,JUL,2016,2016.0,2017.0,0.230246501811,942640.0,0.876276920016,3.0,2016-07-01
Madera,C-IV,JUL,2016,2016.0,2017.0,0.403908006717,28381.0,0.968040111877,3.0,2016-07-01
Marin,C-IV,JUL,2016,2016.0,2017.0,0.216546605545,9920.0,0.947016706444,3.0,2016-07-01
Mariposa,C-IV,JUL,2016,2016.0,2017.0,0.395854501118,1948.0,0.954901960784,3.0,2016-07-01
Mendocino,C-IV,JUL,2016,2016.0,2017.0,0.283227736298,12025.0,0.945510300362,3.0,2016-07-01
Merced,C-IV,JUL,2016,2016.0,2017.0,0.395272287786,55599.0,0.971110684156,3.0,2016-07-01
Modoc,C-IV,JUL,2016,2016.0,2017.0,0.331368290413,1068.0,0.950177935943,3.0,2016-07-01
Mono,C-IV,JUL,2016,2016.0,2017.0,0.199416600371,752.0,0.910411622276,3.0,2016-07-01
Monterey,C-IV,JUL,2016,2016.0,2017.0,0.253314927554,46977.0,0.966724286949,3.0,2016-07-01
Napa,C-IV,JUL,2016,2016.0,2017.0,0.214730826519,7064.0,0.945902517408,3.0,2016-07-01
Nevada,C-IV,JUL,2016,2016.0,2017.0,0.2814403371,7347.0,0.931651027137,3.0,2016-07-01
Orange,CalWIN,JUL,2016,2016.0,2017.0,0.259985954157,239517.0,0.924444118521,3.0,2016-07-01
Placer,CalWIN,JUL,2016,2016.0,2017.0,0.244101210804,15725.0,0.887766047536,3.0,2016-07-01
Plumas,C-IV,JUL,2016,2016.0,2017.0,0.301290119572,1915.0,0.922447013487,3.0,2016-07-01
Riverside,C-IV,JUL,2016,2016.0,2017.0,0.309949352523,262904.0,0.9043514155,3.0,2016-07-01
Sacramento,CalWIN,JUL,2016,2016.0,2017.0,0.358847255696,202045.0,0.93327205288,3.0,2016-07-01
San Benito,C-IV,JUL,2016,2016.0,2017.0,0.277180097238,5359.0,0.956964285714,3.0,2016-07-01
San Bernardino,C-IV,JUL,2016,2016.0,2017.0,0.411612573473,362394.0,0.916094098376,3.0,2016-07-01
San Diego,CalWIN,JUL,2016,2016.0,2017.0,0.291153720687,265973.0,0.906696256601,3.0,2016-07-01
San Francisco,CalWIN,JUL,2016,2016.0,2017.0,0.21890985288,49728.0,0.904507257448,3.0,2016-07-01
San Joaquin,C-IV,JUL,2016,2016.0,2017.0,0.373861643477,112772.0,0.958815127194,3.0,2016-07-01
San Luis Obispo,CalWIN,JUL,2016,2016.0,2017.0,0.278762190069,17494.0,0.938368288366,3.0,2016-07-01
San Mateo,CalWIN,JUL,2016,2016.0,2017.0,0.176377562686,27771.0,0.925669144362,3.0,2016-07-01
Santa Barbara,CalWIN,JUL,2016,2016.0,2017.0,0.253829677629,37448.0,0.954721599021,3.0,2016-07-01
Santa Clara,CalWIN,JUL,2016,2016.0,2017.0,0.218751730508,98757.0,0.949029895926,3.0,2016-07-01
Santa Cruz,CalWIN,JUL,2016,2016.0,2017.0,0.30733126935,24817.0,0.932759527926,3.0,2016-07-01
Shasta,C-IV,JUL,2016,2016.0,2017.0,0.357132048061,23600.0,0.946612650917,3.0,2016-07-01
Sierra,C-IV,JUL,2016,2016.0,2017.0,0.309723889556,258.0,0.941605839416,3.0,2016-07-01
Siskiyou,C-IV,JUL,2016,2016.0,2017.0,0.353274222839,6614.0,0.961197500363,3.0,2016-07-01
Solano,CalWIN,JUL,2016,2016.0,2017.0,0.322442990284,40652.0,0.933755972069,3.0,2016-07-01
Sonoma,CalWIN,JUL,2016,2016.0,2017.0,0.248724361406,32123.0,0.922200212442,3.0,2016-07-01
Stanislaus,C-IV,JUL,2016,2016.0,2017.0,0.346430276836,84882.0,0.95622296323,3.0,2016-07-01
Sutter,C-IV,JUL,2016,2016.0,2017.0,0.297169921374,12737.0,0.959978896593,3.0,2016-07-01
Tehama,C-IV,JUL,2016,2016.0,2017.0,0.352708481825,9897.0,0.96574941452,3.0,2016-07-01
Trinity,C-IV,JUL,2016,2016.0,2017.0,0.337574552684,1698.0,0.94966442953,3.0,2016-07-01
Tulare,CalWIN,JUL,2016,2016.0,2017.0,0.458429508247,119960.0,0.966499621328,3.0,2016-07-01
Tuolumne,C-IV,JUL,2016,2016.0,2017.0,0.354476333995,5175.0,0.932600468553,3.0,2016-07-01
Ventura,CalWIN,JUL,2016,2016.0,2017.0,0.293003732112,71129.0,0.925195109261,3.0,2016-07-01
Yolo,CalWIN,JUL,2016,2016.0,2017.0,0.328608484646,19636.0,0.916927387345,3.0,2016-07-01
Yuba,C-IV,JUL,2016,2016.0,2017.0,0.393784132049,12835.0,0.956836141345,3.0,2016-07-01
California,n/a,OCT,2016,2017.0,2017.0,0.295020421823,4005751.0,0.920461316277,4.0,2016-10-01
Alameda,CalWIN,OCT,2016,2017.0,2017.0,0.241894801463,108753.0,0.925754415833,4.0,2016-10-01
Alpine,C-IV,OCT,2016,2017.0,2017.0,0.412462908012,139.0,0.958620689655,4.0,2016-10-01
Amador,C-IV,OCT,2016,2017.0,2017.0,0.363247863248,3060.0,0.921409214092,4.0,2016-10-01
Butte,C-IV,OCT,2016,2017.0,2017.0,0.365028853689,30742.0,0.938773017376,4.0,2016-10-01
Calaveras,C-IV,OCT,2016,2017.0,2017.0,0.389779159691,4889.0,0.931060750333,4.0,2016-10-01
Colusa,C-IV,OCT,2016,2017.0,2017.0,0.154548349432,1456.0,0.965517241379,4.0,2016-10-01
Contra Costa,CalWIN,OCT,2016,2017.0,2017.0,0.226437175315,63464.0,0.930488967085,4.0,2016-10-01
Del Norte,C-IV,OCT,2016,2017.0,2017.0,0.419112237391,5127.0,0.977316050324,4.0,2016-10-01
El Dorado,C-IV,OCT,2016,2017.0,2017.0,0.304769479437,11879.0,0.930372807018,4.0,2016-10-01
Fresno,CalWIN,OCT,2016,2017.0,2017.0,0.446957900285,222164.0,0.950283805344,4.0,2016-10-01
Glenn,C-IV,OCT,2016,2017.0,2017.0,0.277844025757,3495.0,0.97245409015,4.0,2016-10-01
Humboldt,C-IV,OCT,2016,2017.0,2017.0,0.353134306936,19683.0,0.913576235786,4.0,2016-10-01
Imperial,C-IV,OCT,2016,2017.0,2017.0,0.439487109649,41953.0,0.965657728162,4.0,2016-10-01
Inyo,C-IV,OCT,2016,2017.0,2017.0,0.315762625404,1857.0,0.953775038521,4.0,2016-10-01
Kern,C-IV,OCT,2016,2017.0,2017.0,0.384354151692,159354.0,0.957811664152,4.0,2016-10-01
Kings,C-IV,OCT,2016,2017.0,2017.0,0.411536047971,23609.0,0.961043718961,4.0,2016-10-01
Lake,C-IV,OCT,2016,2017.0,2017.0,0.3674617737,12016.0,0.959437879272,4.0,2016-10-01
Lassen,C-IV,OCT,2016,2017.0,2017.0,0.376928820309,3029.0,0.931426814268,4.0,2016-10-01
Los Angeles,LRS,OCT,2016,2017.0,2017.0,0.242755876694,971074.0,0.878431138418,4.0,2016-10-01
Madera,C-IV,OCT,2016,2017.0,2017.0,0.397495487044,27965.0,0.966743872507,4.0,2016-10-01
Marin,C-IV,OCT,2016,2017.0,2017.0,0.212377962238,9876.0,0.94570525711,4.0,2016-10-01
Mariposa,C-IV,OCT,2016,2017.0,2017.0,0.380394574599,1851.0,0.953141091658,4.0,2016-10-01
Mendocino,C-IV,OCT,2016,2017.0,2017.0,0.285821546212,11801.0,0.945289971163,4.0,2016-10-01
Merced,C-IV,OCT,2016,2017.0,2017.0,0.386291904803,54342.0,0.971798494251,4.0,2016-10-01
Modoc,C-IV,OCT,2016,2017.0,2017.0,0.32934315531,1073.0,0.958035714286,4.0,2016-10-01
Mono,C-IV,OCT,2016,2017.0,2017.0,0.194849115505,749.0,0.897005988024,4.0,2016-10-01
Monterey,C-IV,OCT,2016,2017.0,2017.0,0.239511700192,44616.0,0.966634890372,4.0,2016-10-01
Napa,C-IV,OCT,2016,2017.0,2017.0,0.207378711298,6852.0,0.949951476501,4.0,2016-10-01
Nevada,C-IV,OCT,2016,2017.0,2017.0,0.279421458761,7206.0,0.925983037779,4.0,2016-10-01
Orange,CalWIN,OCT,2016,2017.0,2017.0,0.25848006551,238635.0,0.927750282833,4.0,2016-10-01
Placer,CalWIN,OCT,2016,2017.0,2017.0,0.238225298344,15351.0,0.884121407591,4.0,2016-10-01
Plumas,C-IV,OCT,2016,2017.0,2017.0,0.289759320434,1842.0,0.898536585366,4.0,2016-10-01
Riverside,C-IV,OCT,2016,2017.0,2017.0,0.307658321751,262523.0,0.906032786885,4.0,2016-10-01
Sacramento,CalWIN,OCT,2016,2017.0,2017.0,0.357988480284,201995.0,0.935374228413,4.0,2016-10-01
San Benito,C-IV,OCT,2016,2017.0,2017.0,0.269070306464,5224.0,0.962417096536,4.0,2016-10-01
San Bernardino,C-IV,OCT,2016,2017.0,2017.0,0.403231716913,358723.0,0.918751888866,4.0,2016-10-01
San Diego,CalWIN,OCT,2016,2017.0,2017.0,0.290788044782,266698.0,0.910850714308,4.0,2016-10-01
San Francisco,CalWIN,OCT,2016,2017.0,2017.0,0.219397156897,50005.0,0.91456946375,4.0,2016-10-01
San Joaquin,C-IV,OCT,2016,2017.0,2017.0,0.364379483998,110415.0,0.960155482317,4.0,2016-10-01
San Luis Obispo,CalWIN,OCT,2016,2017.0,2017.0,0.273509174312,17172.0,0.939798598949,4.0,2016-10-01
San Mateo,CalWIN,OCT,2016,2017.0,2017.0,0.17248521274,27149.0,0.930716489544,4.0,2016-10-01
Santa Barbara,CalWIN,OCT,2016,2017.0,2017.0,0.25046781815,37210.0,0.955253767361,4.0,2016-10-01
Santa Clara,CalWIN,OCT,2016,2017.0,2017.0,0.215421060337,97120.0,0.95225022061,4.0,2016-10-01
Santa Cruz,CalWIN,OCT,2016,2017.0,2017.0,0.302386079337,24294.0,0.935283926853,4.0,2016-10-01
Shasta,C-IV,OCT,2016,2017.0,2017.0,0.360973233046,23708.0,0.949193257797,4.0,2016-10-01
Sierra,C-IV,OCT,2016,2017.0,2017.0,0.3125,260.0,0.918727915194,4.0,2016-10-01
Siskiyou,C-IV,OCT,2016,2017.0,2017.0,0.337969766954,6439.0,0.964066477018,4.0,2016-10-01
Solano,CalWIN,OCT,2016,2017.0,2017.0,0.315864201426,40044.0,0.933404815739,4.0,2016-10-01
Sonoma,CalWIN,OCT,2016,2017.0,2017.0,0.242205732983,31238.0,0.926283952082,4.0,2016-10-01
Stanislaus,C-IV,OCT,2016,2017.0,2017.0,0.338648845098,83863.0,0.958532877667,4.0,2016-10-01
Sutter,C-IV,OCT,2016,2017.0,2017.0,0.286842531904,12385.0,0.963063763608,4.0,2016-10-01
Tehama,C-IV,OCT,2016,2017.0,2017.0,0.344223911242,9556.0,0.963306451613,4.0,2016-10-01
Trinity,C-IV,OCT,2016,2017.0,2017.0,0.331118060985,1694.0,0.935394809498,4.0,2016-10-01
Tulare,CalWIN,OCT,2016,2017.0,2017.0,0.454833416021,119180.0,0.967511487068,4.0,2016-10-01
Tuolumne,C-IV,OCT,2016,2017.0,2017.0,0.354881084071,5133.0,0.93429195486,4.0,2016-10-01
Ventura,CalWIN,OCT,2016,2017.0,2017.0,0.294690672537,71756.0,0.928772052447,4.0,2016-10-01
Yolo,CalWIN,OCT,2016,2017.0,2017.0,0.321448208067,19293.0,0.920072487958,4.0,2016-10-01
Yuba,C-IV,OCT,2016,2017.0,2017.0,0.390533268102,12772.0,0.958858858859,4.0,2016-10-01
California,n/a,JAN,2017,2017.0,2017.0,0.294545723252,4005975.0,0.926580846765,1.0,2017-01-01
Alameda,CalWIN,JAN,2017,2017.0,2017.0,0.237364070655,106280.0,0.926074378725,1.0,2017-01-01
Alpine,C-IV,JAN,2017,2017.0,2017.0,0.385915492958,137.0,0.964788732394,1.0,2017-01-01
Amador,C-IV,JAN,2017,2017.0,2017.0,0.354073726227,3016.0,0.921197312156,1.0,2017-01-01
Butte,C-IV,JAN,2017,2017.0,2017.0,0.353776531177,30019.0,0.938885935008,1.0,2017-01-01
Calaveras,C-IV,JAN,2017,2017.0,2017.0,0.383626468964,4864.0,0.932873034139,1.0,2017-01-01
Colusa,C-IV,JAN,2017,2017.0,2017.0,0.167123865794,1584.0,0.96644295302,1.0,2017-01-01
Contra Costa,CalWIN,JAN,2017,2017.0,2017.0,0.221601563342,61689.0,0.931604699628,1.0,2017-01-01
Del Norte,C-IV,JAN,2017,2017.0,2017.0,0.417071984436,5145.0,0.978695073236,1.0,2017-01-01
El Dorado,C-IV,JAN,2017,2017.0,2017.0,0.299063769652,11851.0,0.928543445898,1.0,2017-01-01
Fresno,CalWIN,JAN,2017,2017.0,2017.0,0.444034304629,221340.0,0.952610490164,1.0,2017-01-01
Glenn,C-IV,JAN,2017,2017.0,2017.0,0.277034951912,3543.0,0.973619126134,1.0,2017-01-01
Humboldt,C-IV,JAN,2017,2017.0,2017.0,0.345533968612,19617.0,0.913183130062,1.0,2017-01-01
Imperial,C-IV,JAN,2017,2017.0,2017.0,0.428371354766,41292.0,0.964631126478,1.0,2017-01-01
Inyo,C-IV,JAN,2017,2017.0,2017.0,0.315159801743,1844.0,0.939857288481,1.0,2017-01-01
Kern,C-IV,JAN,2017,2017.0,2017.0,0.385198252688,160489.0,0.960385137844,1.0,2017-01-01
Kings,C-IV,JAN,2017,2017.0,2017.0,0.408994419146,23891.0,0.960751196365,1.0,2017-01-01
Lake,C-IV,JAN,2017,2017.0,2017.0,0.362620528071,12072.0,0.963524622875,1.0,2017-01-01
Lassen,C-IV,JAN,2017,2017.0,2017.0,0.369355036103,3018.0,0.933209647495,1.0,2017-01-01
Los Angeles,LRS,JAN,2017,2017.0,2017.0,0.250630104848,1003348.0,0.8975991512,1.0,2017-01-01
Madera,C-IV,JAN,2017,2017.0,2017.0,0.399740939937,28392.0,0.968118116411,1.0,2017-01-01
Marin,C-IV,JAN,2017,2017.0,2017.0,0.205519168996,9853.0,0.951061776062,1.0,2017-01-01
Mariposa,C-IV,JAN,2017,2017.0,2017.0,0.374360024575,1828.0,0.949117341641,1.0,2017-01-01
Mendocino,C-IV,JAN,2017,2017.0,2017.0,0.281986713672,11758.0,0.951294498382,1.0,2017-01-01
Merced,C-IV,JAN,2017,2017.0,2017.0,0.386990467031,54722.0,0.972316986496,1.0,2017-01-01
Modoc,C-IV,JAN,2017,2017.0,2017.0,0.353639963448,1161.0,0.961092715232,1.0,2017-01-01
Mono,C-IV,JAN,2017,2017.0,2017.0,0.181442233135,702.0,0.895408163265,1.0,2017-01-01
Monterey,C-IV,JAN,2017,2017.0,2017.0,0.271268652765,51228.0,0.970594922319,1.0,2017-01-01
Napa,C-IV,JAN,2017,2017.0,2017.0,0.202537367406,6721.0,0.948891712551,1.0,2017-01-01
