county,consortium,month,year,federal_fiscal_year,state_fiscal_year,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,quarter,fulldate,ann_calfresh_hh_sfy_avg,ann_calfresh_hh_cy_avg,ann_calfresh_persons_sfy_avg,ann_calfresh_persons_cy_avg,ann_elderly,ann_children,ann_child_only_hh,ann_esl,ann_wic_calfresh_reachable,ann_calfresh_in_wic,ann_tot_pop,ann_elderly_over60,ann_children_under18,ann_tot_esl_over5,ann_tot_ssi_recipients,unemployment_pct,ann_calfresh_eligibles,mth_calfresh_hh,mth_calfresh_persons,mth_medical_enrollment,mth_timeliness_30d_pct,mth_timeliness_exp_pct,mth_negative_error_completed_cases,mth_negative_error_pct,mth_active_error_rate_pct,pri_est_frequency,calfresh_persons_cy_avg,calfresh_eligibles,five_yr_est_range,pri_us_census_est_pct,qtr_timeliness_exp_pct,qtr_30d_churn_reapps_pct,qtr_90d_churn_reapps_pct,qtr_30d_churn_recerts_pct,qtr_90d_churn_recerts_pct
Contra Costa,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,32012.0,67462.0,\N,0.9602,\N,\N,\N,0.0358,,,,,,,,,,
Del Norte,C-IV,APR,2012,2012.0,2012.0,0.506240167803,4827.0,0.8798760481219999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del Norte,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,2596.0,5423.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
El Dorado,C-IV,APR,2012,2012.0,2012.0,0.418846137274,9721.0,0.8129285833750001,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Dorado,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,5990.0,11522.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
Fresno,CalWIN,APR,2012,2012.0,2012.0,0.534430231064,174717.0,0.800154794508,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresno,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,87966.0,213832.0,\N,1.0,\N,\N,\N,0.0151,,,,,,,,,,
Glenn,C-IV,APR,2012,2012.0,2012.0,0.393069306931,3176.0,0.899207248018,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,1372.0,3422.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
Humboldt,C-IV,APR,2012,2012.0,2012.0,0.407126850361,12899.0,0.8291977372079999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humboldt,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,8046.0,15302.0,\N,0.9915,\N,\N,\N,0.0461,,,,,,,,,,
Imperial,C-IV,APR,2012,2012.0,2012.0,0.497531549878,32249.0,0.888230919657,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperial,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,13682.0,35099.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
Inyo,C-IV,APR,2012,2012.0,2012.0,0.40050148165,1757.0,0.876746506986,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inyo,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,957.0,1945.0,\N,0.9855,\N,\N,\N,0.0461,,,,,,,,,,
Kern,C-IV,APR,2012,2012.0,2012.0,0.480399021359,119383.0,0.819876245613,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kern,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,56571.0,138799.0,\N,0.9867,\N,\N,\N,0.0485,,,,,,,,,,
Kings,C-IV,APR,2012,2012.0,2012.0,0.520370141888,21088.0,0.8862738505509999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kings,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,9591.0,23029.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
Lake,C-IV,APR,2012,2012.0,2012.0,0.428473848556,8782.0,0.8500629174330001,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,5041.0,10174.0,\N,0.9793,\N,\N,\N,0.0461,,,,,,,,,,
Lassen,C-IV,APR,2012,2012.0,2012.0,0.472525537161,2683.0,0.900940228341,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lassen,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,1394.0,2948.0,\N,0.992,\N,\N,\N,0.0461,,,,,,,,,,
Los Angeles,LRS,APR,2012,2012.0,2012.0,0.335597036404,841870.0,0.7889207921160001,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Angeles,LRS,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,495619.0,1059973.0,\N,0.9749,\N,\N,\N,0.0509,,,,,,,,,,
Madera,C-IV,APR,2012,2012.0,2012.0,0.495536162103,24700.0,0.9035703833769999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madera,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,10542.0,26783.0,\N,0.9836,\N,\N,\N,0.0461,,,,,,,,,,
Marin,C-IV,APR,2012,2012.0,2012.0,0.316337550139,8202.0,0.8714407139820001,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marin,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,5464.0,9221.0,\N,0.968,\N,\N,\N,0.0461,,,,,,,,,,
Mariposa,C-IV,APR,2012,2012.0,2012.0,0.46903434106299996,1598.0,0.871794871795,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariposa,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,875.0,1783.0,\N,0.9063,\N,\N,\N,0.0461,,,,,,,,,,
Mendocino,C-IV,APR,2012,2012.0,2012.0,0.398773875757,11253.0,0.8323224852069999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mendocino,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,7013.0,13785.0,\N,0.9943,\N,\N,\N,0.0461,,,,,,,,,,
Merced,C-IV,APR,2012,2012.0,2012.0,0.516110327891,45395.0,0.823342704271,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merced,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,21670.0,53475.0,\N,0.9935,\N,\N,\N,0.027,,,,,,,,,,
Modoc,C-IV,APR,2012,2012.0,2012.0,0.38151260504199996,908.0,0.87984496124,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modoc,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,444.0,1046.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
Mono,C-IV,APR,2012,2012.0,2012.0,0.322974472808,582.0,0.6953405017919999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mono,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,432.0,709.0,\N,0.9348,\N,\N,\N,0.0461,,,,,,,,,,
Monterey,C-IV,APR,2012,2012.0,2012.0,0.39690359588699997,40685.0,0.8461234506280001,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monterey,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,20328.0,47110.0,\N,1.0,\N,\N,\N,0.0144,,,,,,,,,,
Napa,C-IV,APR,2012,2012.0,2012.0,0.321426735879,6254.0,0.833200106581,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napa,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,3380.0,7209.0,\N,0.991,\N,\N,\N,0.0461,,,,,,,,,,
Nevada,C-IV,APR,2012,2012.0,2012.0,0.41836364954000005,5773.0,0.816433319191,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,3572.0,6919.0,\N,0.9932,\N,\N,\N,0.0461,,,,,,,,,,
Orange,CalWIN,APR,2012,2012.0,2012.0,0.353047248729,170334.0,0.773616012426,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,94728.0,213200.0,\N,0.9987,\N,\N,\N,0.0174,,,,,,,,,,
Placer,CalWIN,APR,2012,2012.0,2012.0,0.368847959993,12096.0,0.669285674763,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Placer,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,8182.0,18082.0,\N,0.9795,\N,\N,\N,0.0461,,,,,,,,,,
Plumas,C-IV,APR,2012,2012.0,2012.0,0.37295298468000004,1412.0,0.84147794994,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plumas,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,737.0,1662.0,\N,0.9792,\N,\N,\N,0.0461,,,,,,,,,,
Riverside,C-IV,APR,2012,2012.0,2012.0,0.448789275936,189324.0,0.699735738178,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,105181.0,259750.0,\N,0.9998,\N,\N,\N,0.0361,,,,,,,,,,
Sacramento,CalWIN,APR,2012,2012.0,2012.0,0.470663147378,157811.0,0.766366713448,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacramento,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,88694.0,200900.0,\N,0.9915,\N,\N,\N,0.0344,,,,,,,,,,
San Benito,C-IV,APR,2012,2012.0,2012.0,0.465778634651,5315.0,0.8343799058079999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Benito,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,2646.0,6186.0,\N,0.9781,\N,\N,\N,0.0461,,,,,,,,,,
San Bernardino,C-IV,APR,2012,2012.0,2012.0,0.5184015438,259503.0,0.7156097641689999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Bernardino,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,145844.0,350194.0,\N,0.9992,\N,\N,\N,0.0198,,,,,,,,,,
San Diego,CalWIN,APR,2012,2012.0,2012.0,0.397110327967,181757.0,0.7265513822930001,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Diego,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,109637.0,243130.0,\N,0.9827,\N,\N,\N,0.0802,,,,,,,,,,
San Francisco,CalWIN,APR,2012,2012.0,2012.0,0.23290052429699998,33094.0,0.6242855256459999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Francisco,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,32790.0,50876.0,\N,0.989,\N,\N,\N,0.0274,,,,,,,,,,
San Joaquin,C-IV,APR,2012,2012.0,2012.0,0.480109527037,89949.0,0.827505312836,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Joaquin,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,43038.0,106481.0,\N,0.9805,\N,\N,\N,0.0277,,,,,,,,,,
San Luis Obispo,CalWIN,APR,2012,2012.0,2012.0,0.36694456962600003,13028.0,0.7206549397059999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Luis Obispo,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,8992.0,17630.0,\N,0.9702,\N,\N,\N,0.0461,,,,,,,,,,
San Mateo,CalWIN,APR,2012,2012.0,2012.0,0.266714911259,21745.0,0.761806334081,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Mateo,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,13057.0,27156.0,\N,0.9381,\N,\N,\N,0.0461,,,,,,,,,,
Santa Barbara,CalWIN,APR,2012,2012.0,2012.0,0.328623264252,28257.0,0.8298434700890001,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,14639.0,33118.0,\N,0.8819,\N,\N,\N,0.0461,,,,,,,,,,
Santa Clara,CalWIN,APR,2012,2012.0,2012.0,0.31127317263300003,83871.0,0.786074454525,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,47906.0,103487.0,\N,0.7936,\N,\N,\N,0.0029,,,,,,,,,,
Santa Cruz,CalWIN,APR,2012,2012.0,2012.0,0.377026723557,16789.0,0.7399947108600001,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,10843.0,22588.0,\N,0.9404,\N,\N,\N,0.0461,,,,,,,,,,
Shasta,C-IV,APR,2012,2012.0,2012.0,0.446755685375,21413.0,0.8481067807350001,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shasta,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,12224.0,24673.0,\N,0.9714,\N,\N,\N,0.0461,,,,,,,,,,
Sierra,C-IV,APR,2012,2012.0,2012.0,0.383435582822,250.0,0.886524822695,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,142.0,266.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
Siskiyou,C-IV,APR,2012,2012.0,2012.0,0.447881640888,5328.0,0.865356504791,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siskiyou,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,2695.0,6089.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
Solano,CalWIN,APR,2012,2012.0,2012.0,0.437737630458,34309.0,0.837581172794,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solano,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,19375.0,39399.0,\N,0.9286,\N,\N,\N,0.0124,,,,,,,,,,
Sonoma,CalWIN,APR,2012,2012.0,2012.0,0.38620567472499995,28339.0,0.806689439226,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonoma,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,17651.0,33291.0,\N,0.8773,\N,\N,\N,0.0461,,,,,,,,,,
Stanislaus,C-IV,APR,2012,2012.0,2012.0,0.476094946831,67874.0,0.750212770661,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanislaus,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,38687.0,86863.0,\N,1.0,\N,\N,\N,0.0314,,,,,,,,,,
Sutter,C-IV,APR,2012,2012.0,2012.0,0.397850670261,10625.0,0.882328516858,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sutter,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,4927.0,11972.0,\N,0.9503,\N,\N,\N,0.0461,,,,,,,,,,
Tehama,C-IV,APR,2012,2012.0,2012.0,0.449125147519,8753.0,0.886738932226,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tehama,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,4060.0,9592.0,\N,0.8972,\N,\N,\N,0.0461,,,,,,,,,,
Trinity,C-IV,APR,2012,2012.0,2012.0,0.400416790712,1345.0,0.8539682539679999,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinity,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,739.0,1513.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
Tulare,CalWIN,APR,2012,2012.0,2012.0,0.527699855765,92929.0,0.824087047514,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tulare,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,44257.0,109820.0,\N,1.0,\N,\N,\N,0.0139,,,,,,,,,,
Tuolumne,C-IV,APR,2012,2012.0,2012.0,0.447538733085,4564.0,0.865213270142,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuolumne,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,2740.0,5167.0,\N,0.9655,\N,\N,\N,0.0461,,,,,,,,,,
Ventura,CalWIN,APR,2012,2012.0,2012.0,0.36461637947400005,47927.0,0.716215610383,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventura,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,31039.0,64668.0,\N,0.9904,\N,\N,\N,0.0135,,,,,,,,,,
Yolo,CalWIN,APR,2012,2012.0,2012.0,0.402796169125,13080.0,0.754020868162,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yolo,CalWIN,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,7631.0,16835.0,\N,0.9327,\N,\N,\N,0.0461,,,,,,,,,,
Yuba,C-IV,APR,2012,2012.0,2012.0,0.488767778812,11031.0,0.845611345343,2.0,2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuba,C-IV,APR,2012,2012.0,2011/12,,,,2.0,2012-04-01,,,,,,,,,,,,,,,,,,5701.0,12923.0,\N,1.0,\N,\N,\N,0.0461,,,,,,,,,,
California,n/a,JUL,2012,2012.0,2013.0,0.39880341471999997,3205731.0,0.7701398500100001,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,n/a,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,1843348.0,4074650.0,\N,0.9766,\N,\N,\N,0.0363,,,,,,,,,,
Alameda,CalWIN,JUL,2012,2012.0,2013.0,0.366603487632,98451.0,0.755902428537,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alameda,CalWIN,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,62045.0,124622.0,\N,0.9109,\N,\N,\N,0.0114,,,,,,,,,,
Alpine,C-IV,JUL,2012,2012.0,2013.0,0.449814126394,121.0,0.8120805369130001,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpine,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,84.0,147.0,\N,1.0,\N,\N,\N,0.0414,,,,,,,,,,
Amador,C-IV,JUL,2012,2012.0,2013.0,0.483634412449,2704.0,0.822884966525,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amador,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,1717.0,3287.0,\N,0.9562,\N,\N,\N,0.0414,,,,,,,,,,
Butte,C-IV,JUL,2012,2012.0,2013.0,0.437671049997,26227.0,0.870316907251,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butte,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,13988.0,29226.0,\N,0.8948,\N,\N,\N,0.0414,,,,,,,,,,
Calaveras,C-IV,JUL,2012,2012.0,2013.0,0.49777777777800003,4144.0,0.819134216248,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calaveras,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,2522.0,4998.0,\N,1.0,\N,\N,\N,0.0414,,,,,,,,,,
Colusa,C-IV,JUL,2012,2012.0,2013.0,0.284846252992,1547.0,0.894736842105,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colusa,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,701.0,1728.0,\N,0.9375,\N,\N,\N,0.0414,,,,,,,,,,
Contra Costa,CalWIN,JUL,2012,2012.0,2013.0,0.356290701399,53398.0,0.751290889905,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa,CalWIN,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,32977.0,68789.0,\N,0.9652,\N,\N,\N,0.0323,,,,,,,,,,
Del Norte,C-IV,JUL,2012,2012.0,2013.0,0.506241476975,4826.0,0.8827510517649999,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del Norte,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,2629.0,5445.0,\N,1.0,\N,\N,\N,0.0414,,,,,,,,,,
El Dorado,C-IV,JUL,2012,2012.0,2013.0,0.421350725135,9820.0,0.813317873116,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Dorado,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,6081.0,11620.0,\N,1.0,\N,\N,\N,0.0414,,,,,,,,,,
Fresno,CalWIN,JUL,2012,2012.0,2013.0,0.534958754555,175421.0,0.797890437377,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresno,CalWIN,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,88850.0,215016.0,\N,0.9677,\N,\N,\N,0.0162,,,,,,,,,,
Glenn,C-IV,JUL,2012,2012.0,2013.0,0.39122915379900003,3167.0,0.904340376927,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,1389.0,3419.0,\N,1.0,\N,\N,\N,0.0414,,,,,,,,,,
Humboldt,C-IV,JUL,2012,2012.0,2013.0,0.416090234935,13354.0,0.83745139847,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humboldt,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,8114.0,15495.0,\N,0.9788,\N,\N,\N,0.0414,,,,,,,,,,
Imperial,C-IV,JUL,2012,2012.0,2013.0,0.503433299179,32919.0,0.890978969876,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperial,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,14037.0,36091.0,\N,1.0,\N,\N,\N,0.0414,,,,,,,,,,
Inyo,C-IV,JUL,2012,2012.0,2013.0,0.39101985559600005,1733.0,0.884635017866,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inyo,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,957.0,1951.0,\N,1.0,\N,\N,\N,0.0414,,,,,,,,,,
Kern,C-IV,JUL,2012,2012.0,2013.0,0.471421702196,117648.0,0.8137956795119999,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kern,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,57915.0,140798.0,\N,0.9895,\N,\N,\N,0.0351,,,,,,,,,,
Kings,C-IV,JUL,2012,2012.0,2013.0,0.508053972718,20596.0,0.8863069110940001,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kings,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,9624.0,22949.0,\N,0.9962,\N,\N,\N,0.0414,,,,,,,,,,
Lake,C-IV,JUL,2012,2012.0,2013.0,0.42001446829000005,8709.0,0.851569375183,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake,C-IV,JUL,2012,2012.0,2012/13,,,,3.0,2012-07-01,,,,,,,,,,,,,,,,,,5041.0,10039.0,\N,0.9554,\N,\N,\N,0.0414,,,,,,,,,,
Lassen,C-IV,JUL,2012,2012.0,2013.0,0.475240594926,2716.0,0.901128069011,3.0,2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
