county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate,hispanic_pa,hispanic_na,hispanic_tot,asian_pac_islander_pa,asian_pac_islander_na,asian_pac_islander_tot,other_pa,other_na,other_tot,asian_pac_islander_other_pa,asian_pac_islander_other_na,asian_pac_islander_other_tot,asian_pac_islander_total_pa,asian_pac_islander_total_na,asian_pac_islander_total_tot
Siskiyou,32.0,212.0,244.0,9.0,51.0,60.0,0.0,4.0,4.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0,3.0,3.0,4.0,27.0,31.0,1.0,0.0,1.0,2.0,6.0,8.0,0.0,1.0,1.0,12.0,58.0,70.0,1.0,7.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,2130.0,2456.0,13.0,100.0,113.0,1.0,7.0,8.0,2.0,9.0,11.0,1.0,1.0,2.0,18.0,116.0,134.0,15.0,125.0,140.0,430.0,2816.0,3246.0,8.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,66.0,76.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,92.0,109.0,11.0,40.0,51.0,46.0,240.0,286.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Solano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Sonoma,94.0,444.0,538.0,22.0,418.0,440.0,0.0,41.0,41.0,6.0,61.0,67.0,2.0,38.0,40.0,0.0,25.0,25.0,6.0,100.0,106.0,0.0,16.0,16.0,5.0,57.0,62.0,3.0,78.0,81.0,0.0,2.0,2.0,0.0,0.0,0.0,72.0,607.0,679.0,21.0,147.0,168.0,7.0,43.0,50.0,0.0,6.0,6.0,3.0,11.0,14.0,11.0,87.0,98.0,0.0,0.0,0.0,845.0,11285.0,12130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,5404.0,6167.0,1817.0,18305.0,20122.0,23.0,88.0,111.0,1.0,18.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,23.0,2.0,25.0,27.0,2.0,13.0,15.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,60.0,362.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,5278.0,6024.0,836.0,5790.0,6626.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Stanislaus,33.0,230.0,263.0,205.0,1346.0,1551.0,22.0,159.0,181.0,60.0,359.0,419.0,2.0,35.0,37.0,1.0,12.0,13.0,26.0,165.0,191.0,2.0,9.0,11.0,23.0,187.0,210.0,11.0,104.0,115.0,55.0,254.0,309.0,3.0,62.0,65.0,408.0,2200.0,2608.0,37.0,182.0,219.0,16.0,59.0,75.0,3.0,22.0,25.0,12.0,63.0,75.0,5.0,35.0,40.0,1.0,3.0,4.0,3391.0,22476.0,25867.0,52.0,296.0,348.0,32.0,142.0,174.0,33.0,154.0,187.0,1.0,11.0,12.0,1015.0,5741.0,6756.0,975.0,4560.0,5535.0,6182.0,37338.0,43520.0,15.0,96.0,111.0,9.0,51.0,60.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,6.0,30.0,36.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,3.0,4.0,13.0,102.0,115.0,8.0,27.0,35.0,3.0,14.0,17.0,2.0,6.0,8.0,0.0,3.0,3.0,3.0,2.0,5.0,0.0,2.0,2.0,1298.0,6757.0,8055.0,14.0,61.0,75.0,4.0,21.0,25.0,4.0,27.0,31.0,0.0,3.0,3.0,951.0,5352.0,6303.0,875.0,3794.0,4669.0,3191.0,16291.0,19482.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Sutter,8.0,74.0,82.0,59.0,280.0,339.0,32.0,142.0,174.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,3.0,21.0,24.0,0.0,2.0,2.0,0.0,15.0,15.0,0.0,8.0,8.0,21.0,62.0,83.0,3.0,18.0,21.0,28.0,196.0,224.0,2.0,18.0,20.0,0.0,3.0,3.0,2.0,11.0,13.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,384.0,2918.0,3302.0,19.0,95.0,114.0,2.0,31.0,33.0,6.0,19.0,25.0,0.0,4.0,4.0,109.0,784.0,893.0,135.0,530.0,665.0,752.0,4949.0,5701.0,4.0,27.0,31.0,7.0,18.0,25.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,8.0,10.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,59.0,386.0,445.0,13.0,18.0,31.0,0.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0,740.0,840.0,133.0,487.0,620.0,319.0,1693.0,2012.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Tehama,24.0,119.0,143.0,5.0,33.0,38.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,5.0,0.0,1.0,1.0,1.0,16.0,17.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,1.0,8.0,37.0,45.0,0.0,6.0,6.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,3116.0,3556.0,7.0,67.0,74.0,1.0,9.0,10.0,2.0,11.0,13.0,0.0,0.0,0.0,48.0,281.0,329.0,90.0,507.0,597.0,625.0,4186.0,4811.0,8.0,32.0,40.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,106.0,132.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,257.0,302.0,79.0,401.0,480.0,160.0,804.0,964.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Trinity,3.0,39.0,42.0,1.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,788.0,848.0,3.0,50.0,53.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,24.0,28.0,1.0,30.0,31.0,72.0,962.0,1034.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,26.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,19.0,0.0,7.0,7.0,3.0,54.0,57.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Tulare,16.0,169.0,185.0,22.0,289.0,311.0,0.0,23.0,23.0,0.0,7.0,7.0,0.0,15.0,15.0,0.0,7.0,7.0,9.0,114.0,123.0,0.0,2.0,2.0,5.0,71.0,76.0,1.0,12.0,13.0,0.0,20.0,20.0,7.0,18.0,25.0,83.0,738.0,821.0,10.0,92.0,102.0,0.0,8.0,8.0,0.0,1.0,1.0,1.0,2.0,3.0,9.0,81.0,90.0,0.0,0.0,0.0,7604.0,39010.0,46614.0,231.0,472.0,703.0,100.0,409.0,509.0,236.0,816.0,1052.0,2.0,3.0,5.0,497.0,1900.0,2397.0,0.0,0.0,0.0,8801.0,43898.0,52699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6527.0,29981.0,36508.0,175.0,303.0,478.0,64.0,234.0,298.0,158.0,639.0,797.0,0.0,0.0,0.0,360.0,1250.0,1610.0,0.0,0.0,0.0,7284.0,32407.0,39691.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Tuolumne,7.0,56.0,63.0,2.0,24.0,26.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,9.0,13.0,1.0,5.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,2471.0,2761.0,10.0,61.0,71.0,1.0,10.0,11.0,1.0,7.0,8.0,1.0,1.0,2.0,19.0,85.0,104.0,8.0,79.0,87.0,344.0,2808.0,3152.0,2.0,10.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,128.0,152.0,3.0,6.0,9.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,16.0,64.0,80.0,5.0,36.0,41.0,52.0,253.0,305.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Ventura,16.0,189.0,205.0,36.0,658.0,694.0,5.0,49.0,54.0,0.0,7.0,7.0,2.0,48.0,50.0,1.0,31.0,32.0,21.0,406.0,427.0,1.0,26.0,27.0,0.0,7.0,7.0,6.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,954.0,1053.0,25.0,239.0,264.0,7.0,55.0,62.0,1.0,11.0,12.0,3.0,35.0,38.0,14.0,138.0,152.0,0.0,0.0,0.0,807.0,12543.0,13350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.0,19331.0,21588.0,0.0,0.0,0.0,3240.0,33914.0,37154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.0,19331.0,21588.0,0.0,0.0,0.0,2257.0,19331.0,21588.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Yolo,19.0,168.0,187.0,44.0,591.0,635.0,5.0,118.0,123.0,1.0,32.0,33.0,2.0,76.0,78.0,2.0,7.0,9.0,10.0,78.0,88.0,1.0,20.0,21.0,1.0,36.0,37.0,3.0,43.0,46.0,19.0,181.0,200.0,0.0,0.0,0.0,105.0,656.0,761.0,42.0,557.0,599.0,2.0,16.0,18.0,0.0,2.0,2.0,2.0,4.0,6.0,38.0,535.0,573.0,0.0,0.0,0.0,852.0,7140.0,7992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,9112.0,10174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,3354.0,3773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,3354.0,3773.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
Yuba,18.0,143.0,161.0,47.0,298.0,345.0,1.0,16.0,17.0,2.0,26.0,28.0,0.0,5.0,5.0,0.0,6.0,6.0,2.0,18.0,20.0,0.0,4.0,4.0,29.0,110.0,139.0,0.0,6.0,6.0,12.0,87.0,99.0,1.0,20.0,21.0,33.0,248.0,281.0,5.0,26.0,31.0,1.0,2.0,3.0,3.0,16.0,19.0,1.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,540.0,3589.0,4129.0,15.0,126.0,141.0,4.0,21.0,25.0,17.0,31.0,48.0,2.0,3.0,5.0,131.0,571.0,702.0,74.0,358.0,432.0,886.0,5414.0,6300.0,8.0,27.0,35.0,3.0,9.0,12.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,10.0,12.0,2.0,4.0,6.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,258.0,301.0,1.0,9.0,10.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,123.0,528.0,651.0,58.0,289.0,347.0,243.0,1136.0,1379.0,2015,JUL,3.0,2015-07-01,,,,,,,,,,,,,,,
California,3952.0,20184.0,24136.0,11128.0,92060.0,103188.0,884.0,5179.0,6063.0,1290.0,6264.0,7554.0,1201.0,14384.0,15585.0,153.0,1402.0,1555.0,2325.0,17926.0,20251.0,344.0,3576.0,3920.0,996.0,5570.0,6566.0,1955.0,25395.0,27350.0,1835.0,11436.0,13271.0,145.0,928.0,1073.0,46265.0,251170.0,297435.0,3307.0,18136.0,21443.0,457.0,2676.0,3133.0,679.0,3396.0,4075.0,860.0,4578.0,5438.0,1284.0,7352.0,8636.0,27.0,134.0,161.0,139466.0,796835.0,936301.0,889.0,4426.0,5315.0,480.0,2411.0,2891.0,1128.0,5072.0,6200.0,133.0,781.0,914.0,21707.0,106557.0,128264.0,78240.0,330143.0,408383.0,306695.0,1627775.0,1934470.0,1818.0,7491.0,9309.0,677.0,3028.0,3705.0,246.0,703.0,949.0,81.0,334.0,415.0,18.0,91.0,109.0,15.0,118.0,133.0,107.0,733.0,840.0,11.0,39.0,50.0,85.0,414.0,499.0,11.0,84.0,95.0,74.0,396.0,470.0,29.0,116.0,145.0,988.0,3990.0,4978.0,1099.0,5542.0,6641.0,113.0,465.0,578.0,571.0,2548.0,3119.0,280.0,1673.0,1953.0,118.0,771.0,889.0,17.0,85.0,102.0,77463.0,351714.0,429177.0,529.0,1754.0,2283.0,225.0,884.0,1109.0,318.0,1151.0,1469.0,56.0,227.0,283.0,14274.0,71190.0,85464.0,76365.0,314820.0,391185.0,173812.0,761791.0,935603.0,2013,JUL,3.0,2013-07-01,,,,,,,,,,,,,,,
Alameda,55.0,287.0,342.0,1227.0,6376.0,7603.0,92.0,478.0,570.0,58.0,299.0,357.0,396.0,2057.0,2453.0,9.0,45.0,54.0,216.0,1122.0,1338.0,22.0,116.0,138.0,21.0,111.0,132.0,288.0,1498.0,1786.0,125.0,650.0,775.0,0.0,0.0,0.0,3943.0,20481.0,24424.0,146.0,755.0,901.0,23.0,117.0,140.0,7.0,36.0,43.0,31.0,162.0,193.0,85.0,440.0,525.0,0.0,0.0,0.0,1987.0,10319.0,12306.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,14133.0,16853.0,0.0,3.0,3.0,10079.0,52357.0,62436.0,0.0,3.0,3.0,3.0,10.0,13.0,0.0,2.0,2.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,7.0,8.0,2.0,16.0,18.0,1.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,13.0,72.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,14133.0,16853.0,0.0,0.0,0.0,2739.0,14241.0,16980.0,2013,JUL,3.0,2013-07-01,,,,,,,,,,,,,,,
Alpine,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,87.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2013,JUL,3.0,2013-07-01,,,,,,,,,,,,,,,
Amador,7.0,40.0,47.0,1.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,139.0,1347.0,1486.0,2.0,19.0,21.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,11.0,14.0,5.0,87.0,92.0,159.0,1525.0,1684.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,68.0,78.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,48.0,52.0,16.0,124.0,140.0,2013,JUL,3.0,2013-07-01,,,,,,,,,,,,,,,
